Sat Mar 19 18:10:48 2016 [pid 1730] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/spring 2016 schedule.png", 31359 bytes, 6242.16Kbyte/sec
Sat Mar 19 18:25:00 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8325.JPG", 6796487 bytes, 95906.28Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8326.JPG", 6824081 bytes, 17202.62Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8327.JPG", 6660325 bytes, 90249.95Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8328.JPG", 4264664 bytes, 105848.39Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8329.JPG", 5926530 bytes, 89070.56Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8330.JPG", 5400625 bytes, 81739.04Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8331.JPG", 5307133 bytes, 94415.45Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8332.JPG", 5971541 bytes, 93269.51Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8333.JPG", 5749673 bytes, 104845.86Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8334.JPG", 6887803 bytes, 98266.91Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8335.JPG", 6062550 bytes, 102882.20Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8336.JPG", 5930412 bytes, 74870.95Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8337.JPG", 5896908 bytes, 75420.07Kbyte/sec
Sat Mar 19 18:25:01 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8338.JPG", 5935769 bytes, 103752.45Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8339.JPG", 5817521 bytes, 97828.13Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8340.JPG", 6196024 bytes, 100217.05Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8341.JPG", 5044359 bytes, 84241.94Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8342.JPG", 6687932 bytes, 86618.17Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8343.JPG", 6392681 bytes, 88504.65Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8344.JPG", 6106675 bytes, 102357.45Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8345.JPG", 6582585 bytes, 69028.79Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8346.JPG", 6324125 bytes, 78890.00Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8347.JPG", 6064332 bytes, 92467.90Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8348.JPG", 6596926 bytes, 90338.52Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8349.JPG", 6314214 bytes, 105281.37Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8350.JPG", 6556748 bytes, 97218.08Kbyte/sec
Sat Mar 19 18:25:02 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8351.JPG", 5259030 bytes, 98607.44Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8352.JPG", 5452480 bytes, 101732.66Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8353.JPG", 5703732 bytes, 102094.12Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8354.JPG", 5605661 bytes, 58741.93Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8355.JPG", 5641696 bytes, 100872.77Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8356.JPG", 5931268 bytes, 78519.87Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8357.JPG", 6096111 bytes, 85407.34Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8358.JPG", 5939283 bytes, 103878.95Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8359.JPG", 5995733 bytes, 83880.69Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8360.JPG", 5908253 bytes, 107608.98Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8361.JPG", 5956720 bytes, 92877.59Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8362.JPG", 5962771 bytes, 99172.60Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8363.JPG", 5985085 bytes, 98370.97Kbyte/sec
Sat Mar 19 18:25:03 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8364.JPG", 5978504 bytes, 105262.47Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8365.JPG", 6233518 bytes, 93765.13Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8366.JPG", 6161765 bytes, 100424.72Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8367.JPG", 6227291 bytes, 94523.20Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8368.JPG", 6293133 bytes, 97125.84Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8369.JPG", 6398744 bytes, 101475.72Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8370.JPG", 6470240 bytes, 99690.67Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8371.JPG", 6843192 bytes, 97517.91Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8372.JPG", 6249888 bytes, 75741.56Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8373.JPG", 6230496 bytes, 81526.27Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8374.JPG", 6254375 bytes, 103643.04Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8375.JPG", 6581865 bytes, 98282.89Kbyte/sec
Sat Mar 19 18:25:04 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8376.JPG", 6511920 bytes, 107832.21Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8377.JPG", 6536516 bytes, 101235.71Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8378.JPG", 6551451 bytes, 16793.58Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8379.JPG", 6371651 bytes, 94193.30Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8380.JPG", 6351394 bytes, 94458.66Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8381.JPG", 6340613 bytes, 101239.41Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8382.JPG", 6322876 bytes, 99967.35Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8383.JPG", 6307162 bytes, 98555.71Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8384.JPG", 6327573 bytes, 105365.59Kbyte/sec
Sat Mar 19 18:25:05 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8385.JPG", 5025149 bytes, 93807.89Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8386.JPG", 5105677 bytes, 81725.86Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8387.JPG", 6657293 bytes, 93760.55Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8388.JPG", 4939133 bytes, 88201.22Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8389.JPG", 6751758 bytes, 101824.04Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8390.JPG", 6155461 bytes, 103813.08Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8391.JPG", 6205765 bytes, 95196.70Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8392.JPG", 6065616 bytes, 85667.12Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8393.JPG", 6366809 bytes, 105300.73Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8394.JPG", 6558030 bytes, 105853.13Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8395.JPG", 6512644 bytes, 102645.28Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8396.JPG", 6528459 bytes, 99977.23Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8397.JPG", 6519608 bytes, 101137.45Kbyte/sec
Sat Mar 19 18:25:06 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8398.JPG", 6521196 bytes, 65629.47Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8399.JPG", 6512886 bytes, 69356.95Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8400.JPG", 6484007 bytes, 109331.41Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8401.JPG", 6516739 bytes, 101105.79Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8402.JPG", 6429067 bytes, 101685.79Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8403.JPG", 6371362 bytes, 87761.59Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8404.JPG", 6426348 bytes, 89086.95Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8405.JPG", 6425853 bytes, 98066.06Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8406.JPG", 6701687 bytes, 105190.16Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8407.JPG", 6594802 bytes, 107514.67Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8408.JPG", 6505746 bytes, 103246.41Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8409.JPG", 6364168 bytes, 105958.70Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8410.JPG", 6467570 bytes, 92264.79Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8411.JPG", 6459481 bytes, 98795.41Kbyte/sec
Sat Mar 19 18:25:07 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8412.JPG", 6317744 bytes, 101717.45Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8413.JPG", 6266146 bytes, 94736.01Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8414.JPG", 6363238 bytes, 95920.28Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8415.JPG", 6297960 bytes, 93875.57Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8416.JPG", 6252460 bytes, 95004.17Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8417.JPG", 6081581 bytes, 93840.07Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8418.JPG", 6849556 bytes, 85787.46Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8419.JPG", 6903221 bytes, 102377.06Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8420.JPG", 6853964 bytes, 104048.32Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8421.JPG", 6751807 bytes, 97319.07Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8422.JPG", 6752589 bytes, 76061.75Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8423.JPG", 6741844 bytes, 94256.72Kbyte/sec
Sat Mar 19 18:25:08 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8424.JPG", 6784201 bytes, 108847.10Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8425.JPG", 6637878 bytes, 109214.25Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8426.JPG", 6305398 bytes, 95227.73Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8427.JPG", 6144203 bytes, 106507.35Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8428.JPG", 5937307 bytes, 99027.37Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8429.JPG", 5881065 bytes, 102610.77Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8430.JPG", 5869076 bytes, 101256.44Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8431.JPG", 5800638 bytes, 93643.55Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8432.JPG", 6704717 bytes, 106228.00Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8433.JPG", 6631545 bytes, 101017.30Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8434.JPG", 6871894 bytes, 108804.34Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8435.JPG", 6828179 bytes, 106445.05Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8436.JPG", 6862001 bytes, 95593.11Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8437.JPG", 6814575 bytes, 94337.62Kbyte/sec
Sat Mar 19 18:25:09 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8438.JPG", 6744451 bytes, 96824.33Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8439.JPG", 6125648 bytes, 97321.78Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8440.JPG", 5814070 bytes, 63979.57Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8441.JPG", 5467782 bytes, 89811.13Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8442.JPG", 5372669 bytes, 101093.39Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8443.JPG", 5351285 bytes, 99111.73Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8444.JPG", 5402425 bytes, 58363.26Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8445.JPG", 5439291 bytes, 80192.75Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8446.JPG", 5558625 bytes, 92290.54Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8447.JPG", 5522433 bytes, 90835.61Kbyte/sec
Sat Mar 19 18:25:10 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8448.JPG", 5405777 bytes, 95595.66Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8449.JPG", 5498893 bytes, 92922.87Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8450.JPG", 6617821 bytes, 103825.40Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8451.JPG", 6533986 bytes, 102845.54Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8452.JPG", 6426006 bytes, 104999.44Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8453.JPG", 6286571 bytes, 97775.56Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8454.JPG", 6291379 bytes, 87379.64Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8455.JPG", 6368735 bytes, 100554.03Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8456.JPG", 6364506 bytes, 109394.15Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8457.JPG", 6344240 bytes, 104286.33Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8458.JPG", 6404059 bytes, 96929.12Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8459.JPG", 6214477 bytes, 102913.77Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8460.JPG", 6357905 bytes, 98266.83Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8461.JPG", 6339839 bytes, 97140.49Kbyte/sec
Sat Mar 19 18:25:11 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8462.JPG", 6375303 bytes, 99026.29Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8463.JPG", 6449085 bytes, 100747.61Kbyte/sec
